Norman,Guayabo,TamboDeMora,Boulkiemdé,Tunapuco,Matses
26464,17484,1755,20079,39574,
41509,41947,2835,2384,31213,
25974,1144,8000,30901,43799,
30067,28377,15916,15655,42677,
15380,1524,14711,40144,7874,
23781,24003,5447,3140,34014,
17908,5840,12323,5120,15730,
18432,40687,9794,18172,5331,
33873,40086,16760,16555,11491,
2373,896,42392,23342,40359,
15105,24368,29009,5691,17583,
43482,31575,15746,31188,19945,
3741,1264,27298,10519,20406,
19849,27067,326,16465,31790,
3173,27255,5865,43831,39878,
22873,43858,39977,25041,26291,
20196,22988,41334,29257,31501,
42279,12246,19663,19754,2835,
7516,42135,15974,43729,8928,
24314,9827,10051,9361,31855,
12149,41918,5643,31214,41872,
8081,20012,32544,5664,1521,
40979,5700,15774,43962,22130,
6365,17407,9187,21141,1755,
40973,10248,7170,2823,6419,
20409,883,13727,41392,8000,
15265,20536,1848,1726,15916,
5441,16793,33893,10926,14711,
34827,31567,3083,24439,5447,
18709,43603,14313,39938,12323,
27540,18556,4715,44156,16912,
33167,2029,3208,30191,9794,
30908,15505,37534,11840,16760,
18465,19671,29315,44556,42392,
40194,42332,4431,40124,29009,
8174,27130,6326,9919,39547,
43470,40676,29299,11017,42123,
42620,12090,28330,795,326,
14256,42427,41639,9687,41334,
22613,26439,2699,42570,19663,
19733,17623,40564,26086,15974,
1267,15446,36279,20764,10051,
3276,30852,29526,28875,32544,
13015,5475,31093,8627,15774,
5917,15368,23112,44330,5643,
17652,15173,15300,11584,7170,
40002,5703,26938,4639,9187,
40421,40183,9853,22330,1848,
8272,17416,43204,11566,9288,
1822,44609,7949,23859,3083,
39852,30040,8189,22410,14313,
13894,4218,20743,41173,4715,
25986,9993,35570,4956,3208,
40325,41171,11845,28019,29315,
27345,12506,41078,21604,4431,
24165,9044,39803,15010,28330,
43630,43708,19782,43559,6326,
40635,39738,13137,13734,41639,
2011,8051,41055,44498,40564,
41495,4920,19102,4477,36279,
3913,42153,1345,44233,13737,
19854,13101,4491,28813,23112,
40817,7421,25745,21286,2699,
8396,40997,16227,1481,15300,
12401,17921,34103,2646,9853,
35412,44435,14121,23657,43204,
13099,22364,6010,28507,7949,
7926,41326,23031,21805,8189,
7293,16478,12802,43313,20743,
19758,13547,4033,22785,38817,
34353,41070,30061,43079,14704,
35332,43189,29928,29765,35570,
20133,20460,3561,19097,41078,
29347,10186,42059,19266,39803,
12064,42252,18628,22654,41055,
35346,17560,22761,41429,19102,
34172,7356,38347,41706,20102,
43430,12584,16706,30506,1345,
10498,17879,28911,40105,4491,
43575,29800,23062,23891,25745,
2794,8849,4910,5842,16227,
20022,18572,1072,6207,34103,
4408,10334,7771,13515,14121,
44034,24120,44279,14909,6010,
30217,24963,29133,5310,12802,
30444,14786,41684,11124,4033,
24674,2407,15870,18377,29928,
42789,4669,10905,29145,42059,
7693,24651,43738,8567,3561,
31582,7841,33165,1369,8504,
12160,42931,5562,12609,18628,
18746,5333,40754,4967,22761,
33760,16196,19509,7679,38347,
1860,5714,679,20480,28911,
40082,17790,9330,42044,26970,
40758,18343,22429,7130,23062,
34357,17243,44222,41264,7771,
31795,27332,6618,8936,33203,
44165,11253,2205,16701,4910,
18134,43075,14160,13512,1072,
24669,25632,17656,22345,30202,
9907,18846,29744,5218,44279,
10947,19896,30616,17268,11120,
13278,23317,4840,42085,29133,
32451,31217,37826,10723,41684,
1949,19230,9169,15679,4699,
8348,1207,15054,28590,15870,
4586,29946,964,3588,1542,
16446,4665,31933,43721,10905,
651,10419,17191,39887,40138,
24892,16967,33013,28874,5562,
31676,11185,14873,41701,40754,
10016,4332,24841,9212,19509,
15567,1790,11214,7705,33096,
40866,29041,26537,44322,679,
30758,335,33363,18645,9330,
19604,10435,16525,12716,22429,
23615,44251,8512,29537,44222,
32774,32742,11368,27853,6618,
12961,20047,29679,27245,2205,
1838,15813,5846,13606,22419,
9571,1672,16926,43427,39556,
9973,26764,26344,15769,29744,
20175,4367,2958,41560,30616,
19436,42083,5269,9052,4840,
5307,3127,10857,3418,31396,
43166,43225,9706,43281,37826,
41751,17858,8519,10154,9169,
18608,5478,43210,39714,15054,
22712,30439,42207,30313,27637,
17728,28910,4986,2543,5781,
40098,32747,25751,29582,964,
4216,20377,30710,44240,31933,
30440,10311,40134,39836,17191,
13457,20691,37600,6549,24957,
10872,42246,9929,19228,14873,
29383,13675,15304,41597,24841,
24781,3376,23430,22603,13487,
7888,18112,7060,43900,11214,
4993,40186,17053,1115,16525,
15415,28100,18602,15573,8512,
44298,10851,42032,16237,11368,
42958,41279,3964,43309,29679,
15998,5949,23185,19351,5846,
29686,17215,16606,4546,16926,
10565,3611,7607,16811,28375,
29544,13068,9821,22334,26344,
34668,43838,32767,29100,2958,
9510,23398,43943,5097,39562,
9553,41709,14794,43509,10857,
13753,43578,6185,2318,9706,
14230,18115,7868,21721,13032,
24365,15442,18893,17040,8519,
20575,2791,5665,26809,18349,
23835,17615,40921,27537,43210,
4810,43541,40675,30117,4986,
23227,31271,12770,23877,25751,
26348,10280,17326,6215,42207,
8082,42748,13474,29705,40134,
19752,30804,781,31177,9929,
2048,4989,11693,8833,22644,
29684,42703,11217,3731,7060,
10201,6817,31986,23486,17053,
16126,5226,14237,14231,18602,
601,9441,33192,42267,7869,
40530,29356,25938,43015,42032,
27315,17078,40213,44288,3964,
43222,23412,26509,10050,6034,
5188,19926,42337,3685,16606,
35197,5189,2057,18132,19299,
28756,9410,18810,8674,7607,
12681,7962,8337,29146,9821,
42827,7450,19809,41302,43943,
25730,13709,14911,3992,25596,
35073,43332,17834,27895,5550,
17310,24589,10362,3824,14794,
385,26794,15094,19191,35531,
42842,11144,26637,6188,26994,
20140,44033,14671,40905,6185,
32562,13453,36559,43437,30022,
27525,42449,33001,14020,7868,
15896,30403,42226,1225,12076,
30907,788,33354,39804,18893,
16236,2131,11808,42293,5665,
31632,3481,10542,20063,40921,
43989,19616,9305,12062,40675,
15023,39832,43534,43925,11217,
19178,15905,27702,26813,17326,
35484,2167,16498,28563,12770,
40642,20069,42981,4846,781,
23545,5345,1437,10301,11693,
36483,25595,29497,19120,31986,
4031,42324,36640,28276,14237,
7153,5551,9368,6272,43598,
4315,2162,11248,29239,33192,
42517,28413,22932,27260,25938,
41559,12271,33696,43494,40213,
8861,40193,35046,14514,39541,
13074,43367,12117,23172,42337,
24030,28884,31003,15677,2057,
15042,19537,39841,15562,9442,
1160,613,891,40393,18810,
43693,1678,11605,22213,8337,
42910,26308,40058,40,14911,
1834,23440,28454,39904,17834,
28803,14492,37891,4393,10362,
22300,16161,28648,28631,15094,
8592,16085,27494,3011,33001,
8095,18916,5575,3538,11808,
28109,41024,1237,2064,42226,
19543,5713,44584,6151,9305,
19023,1978,7146,1937,10542,
10982,1951,14185,40147,43534,
40285,19466,26832,7182,27702,
30779,23945,13136,44225,42981,
41046,6474,5200,40077,1437,
6337,5499,22006,24087,29497,
4455,943,29833,14336,39934,
9089,4295,28200,6801,36640,
20686,2719,15193,17849,9368,
24407,4401,42593,42600,22932,
15486,20784,41985,8507,11248,
20374,19757,33605,6286,35046,
19834,40284,26812,23852,12117,
3885,20754,12194,1781,31003,
41982,8463,5233,4316,39841,
10536,3046,15039,8637,891,
9323,25586,9648,2962,11605,
44559,10046,12772,10181,40058,
41163,20205,31552,3268,33836,
11164,1541,6520,17116,28648,
33193,11014,4786,40486,43475,
14717,18361,13004,40720,5575,
3645,30457,12417,40093,44584,
2027,23885,42735,16168,7146,
29552,22506,8229,9121,1237,
43674,40657,34058,27716,26832,
18275,17614,13351,2976,13136,
2669,41932,29485,41424,5200,
35422,30092,36413,15791,42593,
1396,8372,25409,41652,41985,
25971,12067,11687,44382,33605,
1694,18570,28503,14152,26812,
18667,19514,41577,42858,18087,
4879,44041,41911,27798,5233,
6712,12352,41420,30121,11403,
33318,23109,1332,29754,9648,
33683,23814,25744,44581,7151,
44325,16043,18944,41578,12772,
16482,11899,17253,11896,6520,
13762,14352,35978,44423,4786,
22971,15710,9275,6005,13004,
18830,12300,9260,23042,42735,
7677,3855,15180,1204,12194,
35762,39865,19628,42554,34058,
5292,32752,2813,15399,13351,
20717,5859,4714,40539,29485,
44053,29865,42909,17534,8229,
14025,25630,15775,44152,36413,
521,26610,4841,6572,11687,
12944,22339,18941,18146,28503,
20681,29622,6472,4263,7487,
19723,12581,34137,29246,41577,
12866,6912,43869,1380,41911,
41178,27104,44086,23954,25580,
44282,24048,1188,41165,17902,
19937,30305,5102,8742,41420,
35371,3868,11149,5755,1332,
2243,15879,24345,13916,42890,
7625,11354,24876,40152,25744,
28953,1203,42237,10972,18944,
6007,6160,41077,23614,22481,
42452,17865,40232,4029,35978,
16638,43732,35953,5540,9275,
11644,30099,11919,6080,9260,
19069,27546,9034,43759,15180,
22788,30595,12037,6044,39319,
13159,19375,17919,22661,2813,
42834,2358,4157,13579,4714,
35270,14977,11479,17204,15077,
23414,24603,41981,9173,23801,
7740,30742,16154,40577,42909,
30169,4482,29201,39755,15775,
41539,43331,29085,17765,4841,
41783,3247,4919,30774,18941,
4291,42348,43579,3081,19457,
6226,18704,27267,18809,43869,
9031,40900,8638,330,44086,
41201,12221,38560,8731,1188,
34957,3093,19283,27341,5102,
6704,44446,27753,6308,11149,
2696,4705,43773,43986,7290,
34489,15501,14575,40538,24345,
35827,17551,6096,14754,42237,
20015,28697,44543,42372,24876,
19599,28746,30601,6126,40232,
19665,14890,4435,18569,29201,
42183,41856,17188,43649,4919,
9071,5297,16832,31241,11919,
34088,13577,3784,14263,35953,
3347,43206,4376,7700,12037,
19527,41627,38753,15566,17919,
1305,14621,32190,41389,4157,
18903,30458,32136,43713,11479,
34512,4943,42555,24950,41981,
7274,803,42592,44157,39633,
32092,1086,16104,9196,43579,
35662,12907,8018,26728,29085,
28642,17963,19431,9051,31684,
10042,42961,36617,11869,19283,
12593,30360,43804,41929,27753,
1041,9559,16643,22377,32645,
36466,1900,34145,17680,8638,
16972,30262,12069,12899,31871,
30735,10172,32782,16713,34982,
11866,4663,42276,43022,43773,
25858,17722,11654,14941,6096,
36100,5498,3597,15637,44543,
29594,40989,1257,5694,4435,
35722,42469,35018,16539,17188,
29586,41294,30697,8011,18575,
5801,16254,43920,27131,16832,
5778,4735,3350,11920,4376,
6228,15744,31028,6087,38753,
40500,5093,7755,12807,32190,
5288,14119,39718,41446,17214,
4666,42328,22439,22415,24373,
25673,43580,12829,44105,42555,
27578,40495,19019,14955,42592,
22562,3783,40760,44327,8018,
730,11219,15521,23140,11156,
29214,20457,40769,17708,36617,
29987,43245,43140,19966,34145,
10361,3718,12789,20434,43804,
42867,4472,17071,2459,16643,
19515,30148,28486,16389,38666,
42318,40254,37497,43994,12069,
4882,15510,23355,22921,42276,
24390,16178,44164,963,11654,
1470,2580,12542,40850,3597,
40021,3441,2937,15985,1257,
26334,11631,23019,3392,38621,
23059,18542,3471,43776,35018,
23493,40691,42386,522,13842,
1236,714,14770,7889,43920,
16542,39705,14948,8070,3350,
19077,4345,29499,3991,31028,
28889,43805,35450,23270,7755,
27616,3272,27311,13340,22439,
16851,699,23020,41897,9702,
5773,31592,27558,43963,39718,
17120,9430,34831,2461,12829,
34348,7770,16039,13505,40769,
26399,19471,8526,4975,15521,
11327,18871,3602,8869,23952,
733,15526,44517,31036,43140,
36397,6150,14149,16041,12789,
19035,23974,19549,20223,17071,
16654,39737,19582,15933,13632,
42553,4678,9471,8122,28486,
40292,25638,42995,26754,37497,
33680,2598,9831,2945,34932,
12530,2277,30248,26719,44164,
30038,16163,6424,18957,12542,
34852,42233,9030,23011,17927,
44569,24562,19520,4386,13578,
24285,42325,38562,40479,2937,
17939,14572,17212,2751,23019,
19728,43462,41479,42027,3471,
18070,23016,29871,41350,42386,
40816,5454,34540,5403,14770,
4327,29108,36768,1553,14948,
35259,32461,29524,30504,29499,
8715,30412,16735,42132,23020,
11471,11341,42979,2207,27558,
3760,5928,7678,24610,44517,
20829,28570,1357,10910,16039,
23385,30619,17967,42591,34831,
41117,40804,44194,4058,3602,
17010,8707,5929,40097,8526,
43212,3706,4805,42788,34448,
12284,12105,4731,17666,32427,
8698,6608,4009,20328,14149,
13974,6656,11956,8744,19549,
4244,18781,32146,17356,42995,
20745,29394,2327,4007,9831,
34484,11540,10054,30226,2271,
40100,43995,17138,15897,17585,
2724,7798,27824,44017,9030,
8265,29498,41702,15449,17212,
23932,42477,41767,24767,6424,
24542,30914,44530,25621,19520,
13941,15984,29068,2411,41479,
2635,30871,17829,13330,36768,
41255,10517,6266,40830,29524,
432,12574,38783,5817,16735,
24413,7752,18210,1708,42979,
34655,42603,37452,42933,7678,
20716,24231,36296,24308,1357,
24531,11870,30213,2414,17967,
3092,6463,27297,30567,44194,
15270,9952,12813,16452,5929,
35994,7873,11716,18757,4805,
25955,25628,33089,15061,4731,
6256,43444,40260,43221,4009,
31605,42996,40298,22086,13258,
42254,5739,25672,8349,10054,
40120,41295,1653,25490,17138,
42932,28142,34875,4569,27824,
17698,25172,26066,4311,41702,
27464,15980,17142,16783,44530,
16443,30009,7979,28930,19149,
27867,31673,418,42969,5556,
24096,32796,30819,2187,17829,
15430,41613,41916,14289,41767,
35597,5876,1073,40455,31564,
17782,23143,16380,42382,6266,
7142,16703,18696,2492,39520,
17649,5266,40068,22499,30213,
44046,11892,3632,40844,27297,
5631,31706,28675,4589,40260,
34559,6092,4858,19252,11716,
17396,31027,2534,30407,33089,
10081,11941,10180,25912,40298,
35986,11374,41296,27279,10601,
39778,43021,41689,42611,25672,
3735,44604,41737,1585,1653,
24818,18762,37132,28938,7979,
41815,28510,941,5412,12813,
43363,31325,18093,1015,418,
30899,8304,7831,15829,41916,
35764,26867,34117,44280,1073,
936,2523,16069,20793,16380,
2438,44574,1447,12413,18696,
42224,4485,32229,19583,40068,
25618,28107,28221,10059,26335,
36127,15422,18332,43782,15493,
5438,43351,16240,28451,4858,
43720,39704,28278,44210,2534,
32643,7907,39766,3650,41082,
12927,6127,26418,40231,41296,
35097,43724,34547,22310,41689,
26787,31156,42158,19552,41737,
31531,11193,25625,5335,10180,
29006,43992,41579,2744,941,
35476,11376,30381,1020,3632,
25928,31258,44341,7829,32229,
42384,6249,4944,40104,7831,
33175,18370,14762,11838,16069,
16603,1342,29577,5240,1447,
17903,14433,23017,40331,11171,
4434,13181,16687,16426,28221,
20368,43812,41785,22634,18093,
32366,10899,29075,26789,18332,
34576,44052,38301,5697,16240,
25826,7368,13037,43966,39766,
43141,44319,19227,41020,42158,
2588,19518,18283,40680,34547,
31330,25654,18040,14314,41579,
9001,20185,7911,4253,30381,
14609,8684,13605,10546,23017,
26542,4634,36048,14617,7148,
28049,18767,40945,659,44341,
35813,18565,23597,30192,4944,
12055,43250,13321,16816,14762,
19988,22874,7602,12435,29577,
33454,22941,4337,6173,16687,
32187,2556,11065,9751,39831,
35776,23570,24668,13993,41785,
29200,2775,19123,43132,38301,
4352,7762,27246,16750,23111,
4870,31348,19660,6521,13037,
5374,9954,6322,14958,19227,
12150,42051,34365,44267,18283,
39799,25660,12155,23819,18040,
40759,5250,22953,40554,7911,
34598,29926,9035,25753,13605,
41031,1490,13354,40282,40945,
19049,31031,15686,29211,20183,
18593,19820,9822,5193,39994,
22079,17671,8389,42213,23597,
31318,7583,42300,12959,13321,
31572,12078,10903,44508,7602,
33430,3895,17524,19194,4337,
44143,42138,18221,11037,11065,
3720,31174,1567,17575,11442,
24772,18202,41333,41025,27246,
15438,16180,9131,3747,19660,
30228,9974,12569,9590,6322,
35666,26351,4185,17894,20650,
5772,43881,41723,43926,12499,
43883,1877,40806,7694,22953,
42853,43695,13151,9379,9035,
2593,29398,32930,29151,9561,
28452,14651,43223,23292,15686,
35494,30353,5896,26155,8389,
4595,1887,31368,40824,42300,
23318,14573,2512,5612,18221,
8853,16541,18017,12214,29706,
25659,3051,39066,5622,2681,
25122,16289,43593,43661,1567,
33508,10701,38326,19338,9131,
31357,24769,10562,20805,17619,
9274,42657,16245,19169,41333,
23610,28527,14507,13500,4790,
12712,39789,3662,3627,12569,
21027,43007,19254,3549,41723,
42897,23171,41144,10651,40806,
9558,13757,42464,17526,13151,
13969,40908,40074,39791,19289,
41653,5341,18727,8397,43223,
36283,10551,20020,42353,39260,
13198,16101,4529,40719,5896,
26636,9813,17156,44345,31368,
2376,30634,24622,18281,2512,
8477,301,3440,29659,39066,
35293,40849,14817,12861,27096,
42782,16335,18713,22759,43593,
11960,19813,41590,41766,10562,
5348,22701,12926,43746,24987,
12682,20188,24026,10650,36976,
41679,6703,32621,20739,14507,
11711,28957,18720,17433,3662,
10388,29784,43233,43987,19254,
8962,10743,3450,18606,41144,
43317,28416,1048,43675,44119,
8810,26811,1322,8405,42464,
21034,30677,6190,19399,40074,
32142,44520,31627,5749,18727,
5104,31486,4580,16164,24622,
20598,30184,7952,41575,20020,
22620,27372,15385,40953,4529,
34835,40942,18486,16047,17156,
7192,41045,23764,10970,12539,
2366,29857,3946,44304,3440,
43516,42310,8190,41648,18713,
11717,5653,19952,22578,7878,
8701,1849,10240,39882,36588,
28779,24922,6985,7437,12926,
334,8039,19041,13069,41590,
25838,20323,2228,42818,12301,
29931,4208,10061,31199,18720,
12786,43268,28973,3629,43233,
41327,15059,43026,10547,3450,
25875,7811,8700,8441,1048,
14463,9363,23173,27582,1322,
44485,31070,18886,17616,6190,
42567,11485,44234,39723,31627,
4797,4192,43683,40339,36062,
40478,14338,2922,291,7952,
880,17522,26081,3683,4580,
6262,30349,9894,28467,23764,
28586,14579,10841,24576,3946,
34398,4899,28254,12331,8190,
13348,12322,14001,40573,19952,
23215,3197,4235,16298,10240,
28473,40154,4707,7373,6985,
34018,40053,44469,43216,36092,
20023,11512,31580,42193,19041,
13817,27813,2093,7908,2228,
4672,6192,6125,4084,38961,
13921,28336,23555,11556,10061,
33832,11480,7526,42928,28973,
4516,29859,26432,43306,13016,
2311,40596,28751,42323,43026,
11764,8203,2337,14863,8700,
31616,19823,20479,5952,23173,
5490,2250,22343,12922,18886,
684,41325,31198,15161,44234,
34990,39709,22470,13049,43683,
17073,14145,7177,44396,34200,
42349,20248,16660,42944,2922,
42968,8295,6589,3415,9894,
24761,31736,29764,7727,10841,
