Norman,Guayabo,TamboDeMora,Boulkiemdé,Tunapuco,Matses
18624,4353,11707,4202,39398,32214
32750,29422,28033,17512,41466,32215
42028,6069,12503,33121,5670,32217
24407,32875,21332,20301,8254,32221
37422,20584,32991,14351,10475,32222
25871,12667,23312,33873,7856,32223
4793,37396,31976,34304,31477,32224
9377,3219,35735,34210,37087,32225
9144,7452,9628,17151,21152,32227
28343,37435,27224,19487,28120,32228
21181,44347,5698,23571,15980,32229
28197,26137,30850,8924,31353,32231
22308,8926,15426,28671,30715,32232
11786,22486,19606,15974,21827,32233
20772,10946,24845,18653,34113,32234
16121,35477,31438,37875,4037,32235
22906,15642,18144,2850,17478,32236
17085,23193,20254,5148,28088,32237
19706,9011,19328,12260,23471,32238
21910,29679,27380,28502,12944,32239
11627,34693,13923,5289,25634,32241
10298,9451,25688,1134,24140,32243
39257,20018,14470,22902,7237,32245
25979,8082,16233,42817,25278,32246
18193,1943,9261,32482,29233,32249
30268,40568,11769,38536,16250,32250
36574,16194,10621,26364,6368,32251
37505,9436,42089,10552,10684,32253
22640,5917,25807,30404,44443,32254
38337,10566,20217,26376,3178,32256
14639,14797,19542,23788,21323,32257
1406,21868,23829,18376,12224,32258
36941,15739,24782,10520,40100,32259
38613,36080,43374,5453,19421,32260
39812,21048,115,30067,15163,32263
20045,9572,18942,30977,31536,32264
36989,35782,41251,27505,33562,32267
17511,4832,28526,37323,36798,32269
5746,9902,37466,28587,11707,32270
14220,22116,1201,29727,28033,32271
39849,31681,35979,6969,12503,32276
44426,33117,27100,21028,21332,32281
18198,39878,31331,19668,32991,32282
12286,31627,18572,20397,23312,32290
32902,2522,9494,38209,31976,32291
42727,16185,35725,38749,35735,32292
12227,29561,29393,9756,29707,32293
34835,12076,14198,6266,9628,32295
9888,22993,41567,631,27224,32296
22911,11532,37026,20865,5698,32300
43618,32129,30005,15305,30850,32301
14314,35296,23179,2540,15426,32302
41067,30923,21831,14606,19606,32303
28477,36309,14741,11945,24845,32304
19439,8732,39532,11228,31438,32305
42300,24807,36638,34854,18144,32315
28620,6913,42424,38043,13923,32316
7789,27201,15775,32664,19328,32317
33606,41718,39156,14132,27380,32318
29260,23889,30438,2671,20254,32319
38435,40558,9254,36880,25688,32320
39737,12419,28586,36087,14470,32322
34172,16644,36848,15824,16233,32323
35894,17274,16518,29304,9261,32325
22447,17212,25159,28139,28945,32326
40664,27041,24742,36953,11769,32327
19590,31487,4337,37512,10621,32328
9068,22035,31191,36482,25807,32329
24160,14742,3896,27280,42089,32332
6431,3038,8020,1437,20217,32333
37635,13636,25503,22037,19542,32335
28030,26559,42980,31498,23829,32336
30688,5045,25758,16986,24782,32337
36594,44592,28472,7524,43374,32339
8327,14273,23053,23244,115,32343
31348,18441,22619,24410,41251,32344
26521,30818,5754,30450,18942,32346
32193,24781,28155,1645,28526,32348
18905,15940,18560,5348,37466,32350
36963,6995,38588,43338,35979,32351
23576,31515,3078,2421,1201,32352
41327,22524,19869,32841,27100,32355
622,8387,29666,6901,31331,32356
21033,37724,25126,37126,18572,32357
17499,24185,7166,6920,9494,32358
39675,32702,16225,38461,35725,32359
16269,4553,20556,1236,29393,32360
9489,41221,9847,38295,14198,32362
21219,33539,44216,15591,41567,32364
34715,14580,3857,41009,37026,32365
29224,23870,40185,26776,30005,32366
29369,2384,11969,14436,23179,32367
28719,8046,29602,16829,21831,32368
3134,16273,11593,31840,14741,32369
5620,19664,41678,34321,39532,32371
28481,41456,3116,28922,36638,32372
31268,12348,19967,28963,42424,32373
38616,29539,17566,34238,15775,32374
28467,3895,40384,31327,39156,32375
44277,27896,25498,34244,30438,32377
21224,28844,9558,19365,9254,32378
40076,32774,20642,35123,28586,32379
27357,17293,28803,41214,36848,32380
30335,22354,34528,24992,16518,32381
32046,40106,43329,38404,25159,32382
20357,2044,6202,15746,24742,32383
5101,19419,15081,41473,4337,32384
42712,26405,13196,29931,31191,32385
10152,18626,31683,32149,3896,32386
23909,29501,22209,20111,8020,32390
31216,35733,9834,37966,25503,32391
33199,23274,29578,3945,42980,32392
13457,42656,3340,37475,25758,32394
16426,2706,42125,10670,28472,32397
9606,14937,21406,29040,23053,32398
14463,40991,27999,10314,28217,32399
3467,4389,19455,34857,22619,32400
18562,26719,18920,32478,5754,32401
16663,8519,24652,15006,28155,32405
7719,22937,29243,20493,18560,32407
6955,4555,20344,14040,38588,32408
6328,9822,44001,18019,3078,32409
36343,25660,29206,40630,19869,32410
5799,2780,34376,37491,25126,32411
2272,10050,19388,32083,7166,32412
4927,30907,7087,17464,16225,32413
31619,11295,33778,9953,20556,32414
14792,1257,23860,34810,9847,32415
8117,25362,26771,36203,44216,32416
18231,35231,21813,34685,3857,32417
12711,24426,24718,5312,40185,32418
34837,37108,840,32953,11969,32419
6338,29659,38116,9884,29602,32420
41564,30822,18536,42315,11593,32421
33407,38643,19872,36302,40384,32422
23566,18551,34931,21481,19967,32423
10276,25323,31967,16382,3116,32424
12002,19217,20360,27988,17566,32425
1062,43893,11884,1125,41678,32426
37647,17172,21620,19907,25498,32427
28588,16150,31532,27222,9558,32429
20065,9112,21411,44569,20642,32430
17291,44215,4946,823,43329,32431
38921,27142,32749,11739,34528,32434
38210,4403,22680,11903,28803,32435
18670,17042,19438,11780,6202,32437
9092,40311,14670,6878,15081,32439
3614,25197,32619,41588,13196,32442
4853,3944,20736,5554,31683,32444
17585,11983,6000,27515,22209,32446
22100,12523,40408,26655,9834,32447
40798,36160,36127,38151,29578,32448
8848,1197,19036,24560,3340,32449
9861,24669,4238,14864,42125,32450
36741,6180,30200,1058,21406,32451
29796,21904,33939,18652,27999,32453
35662,4462,30815,17349,19455,32457
33825,30379,4582,27431,18920,32458
36773,26399,20032,31479,24652,32461
25383,18322,5258,376,29243,32462
19499,8323,17749,20439,20344,32465
21031,30905,43986,15502,22402,32467
34030,5372,12700,43804,44001,32468
36853,24433,23097,36788,29206,32469
21837,38952,2924,42047,34376,32473
43645,16328,10921,27744,19388,32474
1008,6650,35011,18548,7087,32478
19665,20048,8655,14715,23860,32484
44386,18605,27149,13790,29701,32487
32605,31910,35267,8491,26771,32490
36705,31709,8506,17279,21813,32491
21680,20238,22905,8263,24718,32494
29565,28715,41736,27189,840,32495
17428,18119,7833,9256,38116,32497
5815,13912,7508,25095,18536,32498
12637,24837,11869,16356,19872,32499
9413,33915,19178,27981,34931,32501
14152,36328,19334,4873,31967,32505
28681,23606,10101,36336,20360,32510
6158,18516,24714,29043,11884,32512
15448,27970,36445,30048,21620,32520
17710,36944,13707,38103,31532,32521
41743,18465,30456,18510,21411,32524
35420,20869,39102,40881,4946,32525
4577,7449,33489,8200,32749,32526
18446,6793,3613,16525,22680,32527
12984,15105,35124,19832,19438,32528
40868,6452,39853,6992,14670,32529
34698,30920,12040,18031,32619,32531
17135,13257,20701,32026,20736,32532
17538,18964,42979,29061,6000,32533
25809,4390,25521,10964,40408,32535
31141,42140,26821,17282,36127,32538
41995,12035,28531,12221,19036,32543
39424,5215,32639,19999,4238,32544
6754,34772,22396,3354,30200,32545
36933,14702,29558,25681,33939,32548
18614,6930,25099,28914,30815,32549
36451,12350,17023,3705,4582,32552
30719,44505,10403,37671,20032,32553
19017,12679,7113,20061,5258,32555
40356,42996,7430,29300,17749,32556
35241,9911,36442,33567,43986,32559
43385,32088,8976,36529,12700,32562
33950,38032,41219,31552,23097,32566
12964,16739,11589,9135,2924,32569
5134,40914,31051,35520,10921,32570
24477,35093,14104,30218,8655,32571
40034,28544,16895,41291,41736,32576
19982,32221,27005,9199,8506,32577
17522,33094,23292,36269,27149,32580
1872,40182,14074,31863,22905,32581
30588,43661,39067,23051,7833,32583
21471,26922,18010,27147,7508,32586
25141,12179,15979,37321,11869,32589
14932,33758,32056,31579,19178,32591
17846,22134,5597,54,19334,32592
40019,8759,26353,15424,10101,32598
15623,14337,19190,22605,24714,32600
43828,16232,42625,7853,36445,32601
34556,17512,37179,30371,13707,32602
1585,4202,33147,31356,30456,32604
38042,20301,25149,20323,39102,32605
23118,14351,13341,16803,33489,32606
44027,33873,21099,18476,3613,32607
41169,34304,25136,22965,35124,32608
34087,34210,41102,23076,39853,32609
30880,17151,14117,12107,12040,32610
23849,19487,20703,22540,20701,32613
40096,8924,20521,6649,25521,32616
12001,15974,14045,42216,26821,32617
34725,18653,27067,28182,28531,32619
36122,37875,33292,19987,32639,32622
23798,2850,14846,33443,22396,32623
26815,5148,10481,33202,29558,32626
15682,12260,24562,8719,25099,32628
6981,28502,18602,13139,17023,32630
6491,5289,29317,11272,10403,32634
24334,1134,29470,7086,7113,32635
38596,22902,35815,14162,7430,32636
11188,42817,26988,22749,36442,32637
20557,38536,22036,17765,8976,32639
34961,26364,9368,40094,41219,32640
1926,10552,4408,19420,31051,32641
1526,30404,36647,24805,16895,32642
25887,26376,6748,33235,14104,32643
1086,23788,41459,23988,27005,32644
25258,18376,29428,36712,11589,32645
6184,10520,11215,35072,23292,32646
8681,5453,9937,33722,14074,32647
3671,30067,14329,21357,39067,32648
6647,30977,5568,44362,18010,32650
4507,37323,6208,23180,15979,32651
20898,28587,2950,22124,32056,32653
20636,29727,16920,18109,5597,32655
15311,6969,6453,12006,42408,32656
11337,21028,13604,5050,26353,32658
35174,19668,33218,12976,19190,32659
40587,20397,5200,24335,42625,32661
18166,38209,15816,26643,37179,32662
4256,38749,37414,8261,33147,32664
22713,9756,4244,39261,25149,32665
7715,6266,15757,21913,13341,32671
4095,631,34357,26027,21099,32672
9315,20865,11720,43778,25136,32673
5925,15305,11371,17091,41102,32678
6948,2540,38205,4808,14117,32685
4818,14606,36359,21068,20703,32687
28328,11945,22770,7150,20521,32688
9917,11228,23068,17938,14045,32692
13252,34854,19954,9394,27067,32693
7825,38043,42296,13625,14846,32694
26634,32664,14078,18715,33292,32695
17247,14132,9016,18969,10481,32696
19129,2671,22000,25991,24562,32699
10545,36880,25628,2073,18602,32701
11748,36087,22213,33988,29317,32702
5812,15824,35621,36697,29470,32711
40425,29304,34514,27586,35815,32712
13745,28139,38970,14813,26988,32714
17565,36953,22738,44318,22036,32716
28438,37512,27939,16750,9368,32722
17018,36482,31188,40627,4408,32726
39521,27280,28982,23671,36647,32727
21540,1437,14466,16809,6748,32728
16257,22037,12893,23156,41459,32734
4383,31498,23599,2908,29428,32735
19504,16986,24527,4420,11215,32736
14128,29540,3277,13258,9937,32737
21679,7524,22526,28160,14329,32740
44321,23244,35379,39662,6208,32741
4867,24410,4060,2928,5568,32742
11732,30450,34253,5220,2950,32744
24886,1645,30453,5657,16920,32745
6251,5348,40908,22665,6453,32746
37115,43338,29241,11811,13604,32747
31485,2421,17542,7250,33218,32749
32254,32841,38771,17925,5200,32750
8399,6901,38245,39747,15816,32751
28255,37126,30325,18336,37414,32752
30510,31234,42590,10003,4244,32755
4432,6920,8992,8855,15757,32760
29246,38461,15192,23656,44461,32766
36951,1236,43776,23627,34357,32768
33864,38295,19437,34250,11720,32769
11588,15591,14240,3043,11371,32774
13549,41009,21668,42317,36359,32775
12873,14436,18928,8118,22770,32776
35658,16829,39574,1542,5250,32777
24155,31840,7246,5687,23068,32778
33543,34321,9809,25578,19954,32780
27897,28922,2597,4329,42296,32784
17105,31327,16661,7732,14078,32788
6856,34238,7743,6225,9016,32791
36045,34244,34696,17066,22000,32792
18215,19365,11937,33334,25628,32793
41682,35123,31039,40387,22213,32799
40636,41214,17899,1652,35621,32802
42328,24992,7424,12318,34514,32803
7957,38404,6819,18858,38970,32804
41800,15746,11006,15283,22738,32805
13681,41473,5810,1435,27939,32807
29296,29931,4353,5163,31188,32808
11759,32149,29422,3674,28982,32809
13073,20111,6069,35897,14466,32810
19060,37966,32875,3016,12893,32812
35970,3945,20584,14368,23599,32813
5041,37475,12667,31309,24527,32814
29671,10670,27541,32671,3277,32815
904,29040,37396,23831,22526,32819
38486,10314,3219,35169,35379,32820
69,34857,7452,31537,4060,32821
40565,32478,37435,593,34253,32822
19942,15006,26137,30351,30453,32823
42639,20493,44347,37355,40908,32829
37895,14040,8926,7792,29241,32830
17844,18019,22486,11742,17542,32831
24676,40630,10946,36010,38771,32832
35676,37491,35477,42600,38245,32835
18206,32083,15642,21294,30325,32836
22734,17464,23193,42053,42590,32838
17112,9953,9011,4482,8992,32840
24175,34810,34693,7061,15192,32841
42368,36203,9451,9789,43776,32842
10292,34685,20018,19930,19437,32843
12785,5312,8082,26296,14240,32846
33909,32953,1943,19492,21668,32849
39120,9884,40568,16675,18928,32850
29262,42315,16194,17163,39574,32851
26493,36302,9436,32622,7246,32852
22991,21481,5917,38396,9809,32853
37183,16382,10566,3088,2597,32854
2460,27988,14797,4136,16661,32855
40920,1125,21868,44249,7743,32857
21741,19907,36080,1693,34696,32858
4692,27222,15739,27731,11937,32859
27116,44569,21048,39390,31039,32860
38499,823,4832,8487,17899,32861
15164,11739,9572,22635,7424,32862
44038,11903,35782,39941,6819,32864
26166,11780,9902,26698,11006,32865
19666,6878,42834,31061,5810,32866
10728,41588,22116,12596,4353,32868
7688,24560,31681,11796,29422,32869
18513,5554,33117,37743,6069,32873
7163,27515,39878,18295,32875,32875
15410,26655,31627,13296,20584,32877
38336,38151,2522,14031,12667,32878
15385,14864,16185,12948,3219,32880
29126,1058,29561,6163,7452,32885
6320,18652,12076,35087,26137,32887
18937,17349,22993,16212,44347,32888
21736,27431,11532,37320,8926,32889
5307,31479,32129,6727,22486,32890
18539,376,35296,13945,10946,32891
40520,20439,30923,26737,35477,32893
35743,15502,40162,23685,15642,32897
40225,43804,8732,25767,23193,32902
11976,42047,24807,10729,9011,32903
33978,27744,6913,20247,34693,32904
39474,18548,27201,1866,9451,32906
16412,14715,41718,42155,20018,32909
24360,13790,23889,14738,8082,32910
26463,8491,40558,33242,43918,32914
35162,17279,12419,17514,1943,32923
33808,8263,31487,44274,40568,32924
7802,9256,17274,41229,16194,32926
17323,25095,17212,16835,9436,32927
34565,16356,27041,6090,5917,32928
6477,27981,14742,14292,10566,32930
42765,4873,22035,26546,14797,32931
39017,30714,16644,11551,36080,32933
34312,36336,3038,5164,21868,32935
37285,30048,13636,27937,21048,32938
22155,38103,43324,20587,15739,32939
18011,18510,26559,6896,4832,32940
1626,40881,5045,39231,9572,32943
16283,8200,44592,36306,29050,32944
7306,16525,14273,41377,35782,32948
36889,19832,18441,3581,9902,32949
44188,6992,30818,10704,42834,32950
40801,18031,24781,27196,22116,32953
39697,32026,6995,20413,31681,32954
14133,10964,22524,38458,33117,32955
6882,17282,31515,1364,39878,32956
30949,12221,15940,5843,31627,32957
22915,19999,8387,18940,13788,32958
22446,3354,37724,10656,2522,32960
8834,34664,24185,37312,29561,32961
21700,28914,40681,17051,16185,32963
38883,3705,32702,1638,12076,32964
29742,37671,4553,3626,22993,32965
4089,20061,41221,5188,11532,32968
34630,29300,33539,30270,32129,32973
20198,33567,14580,15386,35296,32974
34136,36529,23870,12822,30923,32975
9006,31552,2384,21463,8732,32980
1722,9135,8046,24230,24807,32982
23247,35520,16273,33077,6913,32984
1499,30218,19664,21130,27201,32985
42318,41291,41456,12182,41718,32986
15069,9199,29539,12501,14125,32987
12718,36269,3895,19098,23889,32988
16493,31863,27896,41965,40558,32989
31533,23051,28844,13244,12419,32990
43011,31579,32774,2907,31487,32991
11590,37321,17293,8923,17274,32992
32276,35360,22354,41618,17212,32996
1974,54,40106,25031,27041,32997
15811,15424,2044,10857,14742,33003
16415,22605,19419,7821,22035,33007
29347,16803,26405,19449,16644,33008
21303,30371,18626,4674,3038,33009
41424,31356,42656,7334,13636,33012
12847,7853,23274,37925,26559,33016
19731,20323,2706,21980,5045,33017
15727,18476,14937,14977,44592,33019
24133,22965,40991,4977,14273,33021
5173,36369,35733,27030,18441,33024
17972,29711,4389,44,30818,33026
39197,22540,26719,44168,24781,33027
24274,23076,8519,1198,6995,33028
42856,12107,22937,35489,15940,33029
22982,6649,4555,1460,31515,33030
598,42216,9822,28857,22524,33032
30572,28182,25660,529,8387,33034
23080,19987,2780,40280,27188,33036
41062,38079,10050,14807,37724,33037
40581,33443,30907,14986,24185,33039
36084,33202,25362,13986,32702,33040
35175,8719,1257,34259,4553,33041
20604,13139,11295,27526,41221,33043
8189,11272,35231,16042,33539,33045
21367,7086,24426,14227,14580,33046
28575,29574,37108,28324,23870,33047
8279,22749,29659,5245,2384,33048
39974,17765,21686,14687,8046,33049
17093,40094,30822,21607,16273,33051
18389,19420,18551,7375,19664,33053
17193,31448,38643,16458,41456,33056
29129,24805,25323,21775,29539,33057
23035,33235,19217,1255,3895,33058
9721,23988,43893,14930,27896,33060
18096,36712,17172,15013,28844,33068
34104,35072,9112,6729,32774,33071
20765,33722,44215,7003,44269,33073
4323,21357,27142,42455,17293,33077
34584,44362,40311,7930,22354,33079
5535,23180,17042,37469,40106,33080
42919,22124,4403,1381,2044,33083
17411,18109,25197,24887,19419,33087
13529,12006,3944,39942,26405,33088
10926,5050,11983,20746,18626,33090
32832,12976,12523,18517,23274,33091
31123,24335,36160,34112,42656,33092
40961,8261,1197,32545,2706,33093
